"Date";"Time";"timestamp";"SteamGen150";"SteamCon30MW";"SteamtoSugar110_3ATAPRDS";"Stmto3Old110_45ATAPRDS";"Stmto3New110_45ATAPRDS";"StmMillTurbine110_45ATAPRDS";"StmtoDistil110_45ATAPRDS_o";"Stm4MWTG110_45ATAPRDS";"ExtractionStm30MW";"Bleed2HPH1Stm";"Bleed1HPH2Stm";"TotalStmtoSug150";"Stmtodeareator150";"SteamGen35";"StmCons4";"StmCons45_55ATAPRDS";"Stm45_55ATADeareatorEjectorPRDS";"Extractionstm4";"TotalStmdistil";"StmtoEjector";"Stm35TDeareator";"StmtoSugDisti";"SteamGen70";"StmCons3Old35";"StmCons3New35";"StmDist70";"Stmto4_70TPH";"TotalStmtoSug70";"Firewood150";"Baggase150";"Firewood70";"Baggase70";"Firewood35";"Baggase35";"SlopCon"
"2024-12-28";"2024-12-30 14:42:00";"2024-12-30 14:47:35";3645.0;3645.0;0.0;0.0;0.0;0.0;0.0;0.0;2569.3;185.1;183.6;2400.7;129.6;788.7;788.7;0.0;0.0;581.0;487.2;9.8;86.9;0.0;1698.9;599.4;584.1;0.0;0.0;1658.8;0.0;1429.4;0.0;765.3;0.0;310.0;69.8
"2024-12-29";"2024-12-30 14:47:00";"2024-12-30 14:52:45";3639.6;3639.6;0.0;0.0;0.0;0.0;0.0;0.0;2637.0;169.8;174.4;2484.2;127.1;786.0;786.0;0.0;0.0;582.8;492.2;9.8;85.3;0.0;1686.3;598.1;576.8;0.0;0.0;1644.4;0.0;1427.3;0.0;759.6;0.0;319.0;55.1
"2024-12-30";"2025-01-04 10:17:00";"2025-01-04 10:23:30";3637.1;3626.1;11.0;0.0;0.0;0.0;0.0;0.0;2621.7;165.0;172.5;2472.4;127.6;790.6;788.6;2.0;0.0;577.7;482.0;9.9;86.4;0.0;1692.3;592.1;578.9;0.0;0.0;1645.0;0.0;1426.3;0.0;762.3;0.0;298.0;99.2
"2024-12-31";"2025-01-04 10:23:00";"2025-01-04 10:28:59";3514.1;3484.0;30.0;0.0;0.0;0.0;0.0;0.0;2461.0;154.8;165.1;2331.6;128.0;769.7;766.7;3.0;0.0;548.5;450.2;9.8;87.0;0.0;1643.7;584.4;570.9;0.0;0.0;1594.4;0.0;1378.1;0.0;740.4;0.0;316.0;48.6
"2025-01-01";"2025-01-04 10:29:00";"2025-01-04 10:34:29";3624.3;3624.3;0.0;0.0;0.0;0.0;0.0;0.0;2604.7;162.6;172.1;2447.1;132.7;775.6;775.6;0.0;0.0;553.3;452.0;9.8;87.8;0.0;1585.6;534.0;533.7;0.0;0.0;1525.3;0.0;1421.3;0.0;714.2;0.0;309.0;57.9
"2025-01-02";"2025-01-04 10:34:00";"2025-01-04 10:41:35";3628.0;3628.0;0.0;0.0;0.0;0.0;0.0;0.0;2643.3;170.8;168.1;2474.5;135.3;764.5;764.5;0.0;0.0;540.8;436.1;9.8;87.3;0.0;1507.9;513.6;502.0;0.0;0.0;1442.6;0.0;1422.8;0.0;694.9;0.0;306.0;55.5
"2025-01-03";"2025-01-04 10:41:00";"2025-01-04 10:54:38";2556.2;2488.1;25.0;0.0;0.0;43.1;0.0;0.0;1730.8;119.9;116.4;1626.1;100.8;765.6;753.6;12.0;0.0;545.5;459.9;9.8;86.7;0.0;988.7;319.3;292.4;0.0;0.0;903.0;0.0;1043.3;2.0;492.4;0.0;297.0;68.3
"2025-01-04";"2025-01-05 13:13:00";"2025-01-05 13:19:20";3644.1;3644.1;0.0;0.0;0.0;0.0;0.0;0.0;2682.5;159.0;157.5;2531.9;123.4;781.1;781.1;0.0;0.0;559.6;459.8;9.8;89.1;0.0;1613.2;500.6;582.6;0.0;0.0;1553.8;0.0;1429.1;0.0;726.7;0.0;312.0;57.2
"2025-01-05";"2025-01-07 09:34:00";"2025-01-07 09:41:10";3646.2;3646.2;0.0;0.0;0.0;0.0;0.0;0.0;2675.4;159.0;157.6;2536.9;124.0;783.8;783.8;0.0;0.0;570.1;469.7;9.8;89.0;0.0;1651.8;533.3;586.1;0.0;0.0;1596.8;0.0;1429.9;0.0;744.0;0.0;315.0;54.3
"2025-01-06";"2025-01-07 09:41:00";"2025-01-07 09:50:05";3636.0;3636.0;0.0;0.0;0.0;0.0;0.0;0.0;2654.3;159.5;156.6;2513.1;128.4;787.8;787.8;0.0;0.0;568.9;466.4;9.8;89.2;0.0;1656.1;535.5;595.6;0.0;0.0;1598.0;0.0;1425.9;0.0;746.0;0.0;319.0;51.1
"2025-01-07";"2025-01-09 09:07:00";"2025-01-09 09:14:42";3631.8;3604.8;27.0;0.0;0.0;0.0;0.0;0.0;2655.6;157.7;154.9;2535.3;127.4;782.6;780.6;2.0;0.0;568.5;466.3;9.8;88.8;0.0;1660.2;534.9;598.3;0.0;0.0;1593.6;0.0;1424.2;0.0;747.8;0.0;314.0;54.8
"2025-01-08";"2025-01-09 14:15:00";"2025-01-09 14:19:37";3651.2;3651.2;0.0;0.0;0.0;0.0;0.0;0.0;2677.7;159.5;156.9;2539.3;129.6;791.0;791.0;0.0;0.0;580.9;478.1;9.8;88.8;0.0;1649.5;536.9;595.4;0.0;0.0;1586.6;0.0;1431.8;0.0;743.0;0.0;322.0;48.2
"2025-01-09";"2025-01-11 13:54:00";"2025-01-11 14:00:53";3628.4;3628.4;0.0;0.0;0.0;0.0;0.0;0.0;2759.6;157.3;155.1;2652.3;119.6;795.0;795.0;0.0;0.0;576.7;474.0;9.8;88.7;0.0;1644.5;520.7;584.0;0.0;0.0;1572.3;0.0;1422.9;0.0;740.8;0.0;319.0;55.6
"2025-01-10";"2025-01-11 14:00:00";"2025-01-11 14:05:49";3627.8;3627.8;0.0;0.0;0.0;0.0;0.0;0.0;2683.0;157.9;155.5;2575.2;123.8;781.3;781.3;0.0;0.0;559.2;456.8;9.8;87.8;0.0;1694.0;580.0;584.4;0.0;0.0;1632.6;0.0;1422.7;0.0;763.1;0.0;312.0;57.3
"2025-01-11";"2025-01-12 13:53:00";"2025-01-12 13:57:35";3642.6;3642.6;0.0;0.0;0.0;0.0;0.0;0.0;2655.2;159.1;156.5;2533.0;129.4;771.3;771.3;0.0;0.0;545.8;444.5;9.8;86.3;0.0;1691.2;575.3;583.8;0.0;0.0;1628.5;0.0;1428.5;0.0;761.8;0.0;304.0;62.3
"2025-01-12";"2025-01-13 15:19:00";"2025-01-13 15:23:55";3614.8;3614.8;0.0;0.0;0.0;0.0;0.0;0.0;2633.0;160.8;155.2;2511.7;132.7;770.2;770.2;0.0;0.0;574.8;444.8;9.8;86.9;0.0;1641.9;548.8;580.1;0.0;0.0;1572.8;0.0;1417.6;0.0;739.6;0.0;306.0;54.0
"2025-01-13";"2025-01-19 10:07:00";"2025-01-19 10:12:44";3633.9;3633.9;0.0;0.0;0.0;0.0;0.0;0.0;2660.4;164.6;155.7;2538.8;130.5;780.0;780.0;0.0;0.0;545.8;443.5;9.8;86.7;0.0;1648.2;578.3;567.5;0.0;0.0;1604.2;0.0;1425.1;0.0;742.4;0.0;311.0;52.8
"2025-01-14";"2025-01-19 10:12:00";"2025-01-19 10:18:01";3631.1;3631.1;0.0;0.0;0.0;0.0;0.0;0.0;2650.5;165.2;155.6;2507.3;131.4;790.7;790.7;0.0;0.0;561.9;460.6;9.8;87.7;0.0;1670.8;584.0;574.5;0.0;0.0;1632.3;0.0;1424.0;0.0;752.6;0.0;307.0;69.6
"2025-01-15";"2025-01-19 10:18:00";"2025-01-19 10:22:02";3617.0;3617.0;0.0;0.0;0.0;0.0;0.0;0.0;2536.7;167.1;154.5;2385.1;137.2;792.9;792.9;0.0;0.0;580.1;478.8;9.8;88.4;0.0;1672.2;597.6;582.3;0.0;0.0;1637.1;0.0;1418.4;0.0;753.2;0.0;308.0;70.0
"2025-01-16";"2025-01-19 10:22:00";"2025-01-19 10:28:03";3507.1;3507.1;0.0;0.0;0.0;0.0;0.0;0.0;2273.5;156.4;149.4;2070.9;155.3;781.1;781.1;0.0;0.0;566.3;461.3;9.8;86.4;0.0;1600.3;599.4;570.9;0.0;0.0;1567.5;0.0;1375.3;0.0;720.9;0.0;307.0;64.7
"2025-01-17";"2025-01-19 10:28:00";"2025-01-19 10:32:21";3618.0;3618.0;0.0;0.0;0.0;0.0;0.0;0.0;2528.6;159.4;153.6;2382.0;139.2;783.5;783.5;0.0;0.0;563.2;463.2;9.8;88.4;0.0;1686.2;585.1;578.8;0.0;0.0;1664.4;0.0;1418.8;0.0;759.6;0.0;316.0;48.1
"2025-01-18";"2025-01-19 10:32:00";"2025-01-19 10:37:31";3633.9;3633.9;0.0;0.0;0.0;0.0;0.0;0.0;2625.1;164.3;153.9;2487.6;138.5;797.2;797.2;0.0;0.0;585.7;486.5;9.9;89.2;0.0;1677.7;581.8;579.0;0.0;0.0;1647.5;0.0;1425.0;0.0;755.7;0.0;317.0;56.2
"2025-01-19";"2025-01-21 14:31:00";"2025-01-21 14:41:19";3599.0;3599.0;0.0;0.0;0.0;0.0;0.0;0.0;2579.6;163.0;152.3;2450.5;134.3;800.1;800.1;0.0;0.0;592.7;494.8;9.9;89.5;0.0;1664.9;580.4;573.8;0.0;0.0;1628.6;0.0;1411.4;0.0;750.0;0.0;306.0;74.0
"2025-01-20";"2025-01-21 14:41:00";"2025-01-21 14:59:13";3628.7;3628.7;0.0;0.0;0.0;0.0;0.0;0.0;2609.4;164.7;153.8;2479.7;134.1;792.7;792.7;0.0;0.0;580.2;485.8;9.9;88.5;0.0;1686.4;585.8;582.8;0.0;0.0;1649.3;0.0;1423.0;0.0;759.6;0.0;305.0;69.4
"2025-01-21";"2025-01-24 13:19:00";"2025-01-24 13:25:02";3565.5;3487.5;78.0;0.0;0.0;0.0;0.0;0.0;2522.8;157.3;148.3;2466.1;138.2;748.2;706.2;42.0;0.0;504.8;448.7;10.0;80.3;0.0;1684.6;582.2;580.3;0.0;0.0;1649.1;0.0;1398.2;0.0;758.8;0.0;294.0;61.7
"2025-01-22";"2025-01-24 13:25:00";"2025-01-24 13:31:30";2044.4;510.4;1534.0;0.0;0.0;0.0;0.0;0.0;352.6;32.4;27.4;2355.0;78.9;813.1;813.1;0.0;0.0;575.2;482.5;9.9;90.0;0.0;1676.1;590.3;582.2;0.0;0.0;1638.8;0.0;811.3;0.0;755.0;0.0;314.0;70.4
"2025-01-23";"2025-01-24 13:31:00";"2025-01-24 13:35:37";3614.3;3594.3;20.0;0.0;0.0;0.0;0.0;0.0;2565.5;161.9;160.5;2476.6;133.7;792.0;792.0;0.0;0.0;552.1;457.1;9.9;89.3;0.0;1674.9;589.6;574.8;0.0;0.0;1633.3;0.0;1417.4;0.0;754.5;0.0;312.0;57.2
"2025-01-24";"2025-01-26 14:10:00";"2025-01-26 14:15:54";3632.0;3632.0;0.0;0.0;0.0;0.0;0.0;0.0;2610.1;164.3;152.7;2481.7;133.2;796.9;796.9;0.0;0.0;563.8;470.9;9.9;91.0;0.0;1675.5;589.9;573.4;0.0;0.0;1634.4;0.0;1424.3;0.0;754.7;0.0;312.0;62.3
"2025-01-25";"2025-01-26 14:15:00";"2025-01-26 14:20:09";3633.2;3633.2;0.0;0.0;0.0;0.0;0.0;0.0;2615.0;166.6;152.0;2493.6;130.1;793.2;793.2;0.0;0.0;567.5;474.6;9.9;90.9;0.0;1680.8;590.1;572.3;0.0;0.0;1637.2;0.0;1424.8;0.0;757.1;0.0;314.0;54.5
"2025-01-26";"2025-01-30 10:39:00";"2025-01-30 10:49:26";3639.3;3639.3;0.0;0.0;0.0;0.0;0.0;0.0;2635.4;171.2;150.1;2497.0;134.6;808.1;808.1;0.0;0.0;571.7;478.2;9.9;91.6;0.0;1679.3;590.2;575.4;0.0;0.0;1635.5;0.0;1427.2;0.0;756.4;0.0;318.0;61.7
"2025-01-27";"2025-01-30 10:49:00";"2025-01-30 10:56:53";3601.5;3601.5;0.0;0.0;0.0;0.0;0.0;0.0;2603.5;169.9;147.6;2449.7;134.3;813.3;813.3;0.0;0.0;584.4;491.9;9.9;91.0;0.0;1674.0;587.6;576.7;0.0;0.0;1631.0;0.0;1412.4;0.0;754.1;0.0;315.0;68.5
"2025-01-28";"2025-01-30 10:56:00";"2025-01-30 11:02:46";3307.2;3307.2;0.0;0.0;0.0;0.0;0.0;0.0;2030.1;163.6;147.0;1796.0;167.2;802.3;802.3;0.0;0.0;594.3;506.9;9.9;89.7;0.0;1061.1;386.1;342.4;0.0;0.0;959.2;0.0;1296.9;0.0;517.6;0.0;0.0;73.0
"2025-01-29";"2025-01-30 11:02:00";"2025-01-30 11:12:21";3650.1;3650.1;0.0;0.0;0.0;0.0;0.0;0.0;2674.6;173.0;150.2;2556.5;129.2;665.3;440.3;225.0;0.0;330.2;504.2;6.8;54.2;0.0;1669.8;590.4;565.7;0.0;0.0;1623.5;0.0;1431.4;0.0;752.2;0.0;251.0;68.9
"2025-01-30";"2025-02-04 09:43:00";"2025-02-04 09:52:16";3619.3;3619.3;0.0;0.0;0.0;0.0;0.0;0.0;2592.6;170.8;148.6;2471.3;132.1;770.7;675.7;95.0;0.0;479.5;485.5;8.9;77.4;0.0;1679.4;592.9;576.4;0.0;0.0;1637.5;0.0;1419.3;0.0;756.5;0.0;290.0;81.1
"2025-01-31";"2025-02-04 09:52:00";"2025-02-04 09:58:40";3641.8;3641.8;0.0;0.0;0.0;0.0;0.0;0.0;2631.6;172.8;150.0;2512.8;132.5;799.0;799.0;0.0;0.0;538.4;435.0;9.9;92.1;0.0;1660.7;590.4;566.6;0.0;0.0;1622.9;0.0;1419.6;0.0;751.8;0.0;315.0;65.0
"2025-02-01";"2025-02-04 09:58:00";"2025-02-04 10:07:38";3641.8;3641.8;0.0;0.0;0.0;0.0;0.0;0.0;2631.6;172.8;150.0;2512.8;132.5;789.7;789.7;0.0;0.0;521.3;418.3;9.9;90.9;0.0;1660.7;590.4;566.6;0.0;0.0;1622.9;0.0;1428.2;0.0;748.1;0.0;310.0;60.1
"2025-02-02";"2025-02-04 10:07:00";"2025-02-04 10:12:18";3632.5;3632.5;0.0;0.0;0.0;0.0;0.0;0.0;2608.9;172.1;149.5;2486.1;130.9;807.4;807.4;0.0;0.0;572.2;481.6;9.9;91.4;0.0;1675.5;589.3;573.2;0.0;0.0;1634.6;0.0;1424.5;0.0;754.7;0.0;318.0;60.6
"2025-02-03";"2025-02-04 10:12:00";"2025-02-04 10:15:45";3627.5;3627.5;0.0;0.0;0.0;0.0;0.0;0.0;2607.0;172.4;149.4;2493.9;133.3;826.0;826.0;0.0;0.0;589.8;500.8;9.9;95.9;0.0;1671.9;594.6;558.7;0.0;0.0;1633.8;0.0;1422.6;0.0;753.1;0.0;317.0;70.7
"2025-02-04";"2025-02-07 12:52:00";"2025-02-07 12:56:48";3617.1;3617.1;0.0;0.0;0.0;0.0;0.0;0.0;2583.6;172.1;149.0;2465.8;130.1;825.4;825.4;0.0;0.0;586.4;494.9;9.9;94.3;0.0;1677.6;595.0;570.9;0.0;0.0;1634.4;0.0;1418.5;0.0;755.7;0.0;319.0;67.8
"2025-02-05";"2025-02-07 12:56:00";"2025-02-07 13:00:47";3631.1;3631.1;0.0;0.0;0.0;0.0;0.0;0.0;2641.2;173.3;149.9;2511.1;133.2;813.7;813.7;0.0;0.0;566.8;474.6;9.9;91.9;0.0;1679.7;593.2;572.1;0.0;0.0;1637.5;0.0;1424.0;0.0;756.6;0.0;311.0;72.6
"2025-02-06";"2025-02-07 13:00:00";"2025-02-07 13:05:33";3629.8;3629.8;0.0;0.0;0.0;0.0;0.0;0.0;2630.6;173.3;149.9;2499.8;129.1;819.4;819.4;0.0;0.0;585.4;492.8;9.9;92.4;0.0;1685.4;588.0;576.0;0.0;0.0;1635.4;0.0;1423.5;0.0;759.2;0.0;314.0;76.2
"2025-02-07";"2025-02-09 15:31:00";"2025-02-09 15:39:03";3630.7;3630.7;0.0;0.0;0.0;0.0;0.0;0.0;2646.4;173.3;149.8;2516.5;131.0;812.4;812.4;0.0;0.0;575.8;478.4;9.9;92.4;0.0;1681.4;591.4;571.8;0.0;0.0;1632.4;0.0;1423.8;0.0;757.4;0.0;319.0;64.7
"2025-02-08";"2025-02-09 15:39:00";"2025-02-09 15:43:32";3614.5;3614.5;0.0;0.0;0.0;0.0;0.0;0.0;2564.5;172.1;149.0;2446.9;129.1;795.5;795.5;0.0;0.0;562.1;464.2;9.9;90.2;0.0;1668.3;595.0;574.1;0.0;0.0;1619.6;0.0;1417.5;0.0;751.5;0.0;308.0;64.9
"2025-02-09";"2025-02-13 14:04:00";"2025-02-13 14:09:55";3615.2;3615.2;0.0;0.0;0.0;0.0;0.0;0.0;2561.1;172.4;149.2;2443.7;128.0;811.9;811.9;0.0;0.0;580.6;486.1;9.9;90.6;0.0;1673.0;601.4;576.5;0.0;0.0;1622.7;0.0;1417.7;0.0;753.6;0.0;316.0;66.2
"2025-02-10";"2025-02-13 14:09:00";"2025-02-13 14:14:23";3599.8;3599.8;0.0;0.0;0.0;0.0;0.0;0.0;2541.5;171.6;148.5;2418.2;133.3;820.4;820.4;0.0;0.0;584.0;494.0;9.9;91.0;0.0;1669.2;597.5;570.8;0.0;0.0;1618.3;0.0;1411.7;0.0;751.9;0.0;313.0;75.9
"2025-02-11";"2025-02-13 14:14:00";"2025-02-13 14:19:49";3625.1;3625.1;0.0;0.0;0.0;0.0;0.0;0.0;2588.5;173.1;149.1;2464.4;134.2;816.0;816.0;0.0;0.0;575.9;482.3;9.9;91.5;0.0;1683.8;594.8;575.4;0.0;0.0;1636.2;0.0;1421.6;0.0;758.5;0.0;313.0;70.8
"2025-02-12";"2025-02-13 14:19:00";"2025-02-13 14:23:35";3622.3;3622.3;0.0;0.0;0.0;0.0;0.0;0.0;2536.8;171.9;148.9;2400.3;137.4;810.1;810.1;0.0;0.0;560.9;468.7;9.9;91.4;0.0;1684.4;598.5;574.0;0.0;0.0;1646.8;0.0;1420.5;0.0;758.7;0.0;313.0;64.4
"2025-02-13";"2025-02-15 14:40:00";"2025-02-15 14:47:15";3596.5;3596.5;0.0;0.0;0.0;0.0;0.0;0.0;2515.5;171.3;148.8;2369.6;140.4;807.7;807.7;0.0;0.0;557.9;463.8;9.9;92.1;0.0;1662.8;596.8;567.5;0.0;0.0;1615.0;0.0;1410.4;0.0;749.0;0.0;306.0;75.1
"2025-02-14";"2025-02-15 14:47:00";"2025-02-15 14:52:08";3605.8;3605.8;0.0;0.0;0.0;0.0;0.0;0.0;2553.1;171.6;148.7;2427.6;136.8;799.6;787.6;12.0;0.0;559.2;484.2;10.0;88.2;0.0;1671.1;595.7;580.4;0.0;0.0;1623.0;0.0;1414.1;0.0;752.8;0.0;304.0;75.9
"2025-02-15";"2025-02-20 10:30:00";"2025-02-20 10:35:36";3644.5;3644.5;0.0;0.0;0.0;0.0;0.0;0.0;2642.9;174.2;150.5;2543.8;131.0;823.8;823.8;0.0;0.0;580.4;487.0;9.9;91.2;0.0;1659.6;599.1;569.8;0.0;0.0;1608.9;0.0;1429.2;0.0;747.6;0.0;313.0;78.4
"2025-02-16";"2025-02-20 10:35:00";"2025-02-20 10:40:35";3618.0;3618.0;0.0;0.0;0.0;0.0;0.0;0.0;2607.5;173.1;149.6;2500.2;131.1;782.5;780.5;2.0;0.0;578.5;488.1;9.9;87.4;0.0;1667.7;595.0;576.2;0.0;0.0;1616.4;0.0;1418.8;0.0;751.2;0.0;243.0;172.5
"2025-02-17";"2025-02-20 10:40:00";"2025-02-20 10:44:51";3642.7;3642.7;0.0;0.0;0.0;0.0;0.0;0.0;2644.4;174.6;150.7;2532.7;126.3;767.0;765.0;2.0;0.0;560.8;474.8;9.9;89.0;0.0;1681.9;595.8;581.2;0.0;0.0;1627.3;0.0;1428.5;0.0;757.6;0.0;204.0;215.6
"2025-02-18";"2025-02-20 10:44:00";"2025-02-20 10:49:18";3624.1;3624.1;0.0;0.0;0.0;0.0;0.0;0.0;2606.0;180.2;167.7;2495.1;124.3;784.4;784.4;0.0;0.0;565.4;480.4;9.9;90.8;0.0;1678.2;606.1;572.8;0.0;0.0;1625.4;0.0;1421.2;0.0;759.5;0.0;186.0;253.0
"2025-02-19";"2025-02-20 10:49:00";"2025-02-20 11:00:30";3415.1;3415.1;0.0;0.0;0.0;0.0;0.0;0.0;2177.1;178.3;167.6;1999.9;152.8;759.5;759.5;0.0;0.0;557.8;469.5;9.9;88.4;0.0;1415.3;514.1;520.0;0.0;0.0;1331.0;0.0;1339.3;0.0;637.5;0.0;187.0;235.7
"2025-02-20";"2025-02-23 11:23:00";"2025-02-23 11:29:00";3594.5;3594.5;0.0;0.0;0.0;0.0;0.0;0.0;2526.0;149.4;158.6;2379.8;151.9;821.9;821.9;0.0;0.0;583.1;472.6;9.9;87.8;0.0;1624.9;583.3;544.8;0.0;0.0;1558.6;0.0;1409.6;0.0;731.9;0.0;216.0;232.1
"2025-02-21";"2025-02-23 11:29:00";"2025-02-23 11:33:13";3611.1;3611.1;0.0;0.0;0.0;0.0;0.0;0.0;2567.6;155.8;157.9;2433.4;137.8;814.8;814.8;0.0;0.0;584.1;482.3;9.9;87.3;0.0;1673.3;594.6;564.8;0.0;0.0;1626.2;0.0;1416.1;0.0;753.7;0.0;200.0;251.3
"2025-02-22";"2025-02-23 11:33:00";"2025-02-23 11:42:50";3608.1;3608.1;0.0;0.0;0.0;0.0;0.0;0.0;2550.7;155.5;157.5;2426.2;137.7;788.8;788.8;0.0;0.0;581.4;490.8;9.9;88.2;0.0;1684.3;593.3;561.5;0.0;0.0;1643.1;0.0;1414.9;0.0;758.7;0.0;198.0;236.5
"2025-02-24";"2025-02-27 14:20:00";"2025-02-27 14:24:45";3617.3;3617.3;0.0;0.0;0.0;0.0;0.0;0.0;2567.9;156.1;157.9;2444.2;136.2;806.1;806.1;0.0;0.0;571.2;482.4;9.9;89.1;0.0;1671.7;586.8;564.6;0.0;0.0;1625.7;0.0;1418.5;0.0;753.0;0.0;210.0;224.0
"2025-02-25";"2025-02-27 14:24:00";"2025-02-27 14:27:43";3594.3;3594.3;0.0;0.0;0.0;0.0;0.0;0.0;2529.0;155.3;157.0;2385.9;139.9;800.1;800.1;0.0;0.0;566.8;485.4;9.9;89.6;0.0;1663.3;594.4;569.8;0.0;0.0;1620.2;0.0;1409.5;0.0;745.9;0.0;195.0;241.0
"2025-02-26";"2025-02-27 14:27:00";"2025-02-27 14:30:52";3543.4;3543.4;0.0;0.0;0.0;0.0;0.0;0.0;2315.6;179.2;159.8;2143.5;146.8;805.6;805.6;0.0;0.0;565.5;481.4;9.9;90.0;0.0;1593.5;591.6;563.2;0.0;0.0;1548.0;0.0;1389.6;0.0;714.6;0.0;190.0;250.7
"2025-02-27";"2025-03-02 13:54:00";"2025-03-02 14:00:02";3458.5;3458.5;0.0;0.0;0.0;0.0;0.0;0.0;2177.5;180.2;156.5;1982.5;159.3;798.1;798.1;0.0;0.0;566.5;485.3;9.9;89.9;0.0;1528.9;562.2;547.1;0.0;0.0;1470.3;0.0;1351.0;0.0;685.6;0.0;200.0;227.4
"2025-02-28";"2025-03-02 14:00:00";"2025-03-02 14:03:39";3581.8;3581.8;0.0;0.0;0.0;0.0;0.0;0.0;2453.0;187.3;161.9;2313.1;143.3;781.6;781.6;0.0;0.0;568.4;486.8;9.9;88.7;0.0;1618.7;594.4;549.6;0.0;0.0;1570.9;0.0;1399.1;0.0;725.9;0.0;201.0;216.1
"2025-03-01";"2025-03-02 14:03:00";"2025-03-02 14:06:50";3596.7;3596.7;0.0;0.0;0.0;0.0;0.0;0.0;2527.4;164.4;151.6;2394.8;138.3;767.7;767.7;0.0;0.0;544.5;461.8;9.9;87.6;0.0;1663.2;597.6;564.6;0.0;0.0;1620.8;0.0;1405.0;0.0;745.8;0.0;182.0;227.1
"2025-03-02";"2025-03-06 13:42:00";"2025-03-06 13:49:50";3538.3;3538.3;0.0;0.0;0.0;0.0;0.0;0.0;2481.7;159.8;147.1;2338.7;138.5;788.3;787.3;1.0;0.0;541.7;453.4;9.9;90.1;0.0;1605.8;585.7;559.5;0.0;0.0;1550.7;0.0;1382.1;0.0;720.1;0.0;180.0;243.9
"2025-03-03";"2025-03-06 13:49:00";"2025-03-06 13:53:35";3603.9;3603.9;0.0;0.0;0.0;0.0;0.0;0.0;2591.8;163.9;150.3;2457.2;138.1;810.0;810.0;0.0;0.0;557.1;469.3;9.9;92.0;0.0;1650.6;601.3;570.8;0.0;0.0;1594.8;0.0;1407.8;0.0;740.2;0.0;209.0;216.3
"2025-03-04";"2025-03-06 13:53:00";"2025-03-06 13:57:27";3601.2;3601.2;0.0;0.0;0.0;0.0;0.0;0.0;2501.3;162.5;149.2;2352.1;145.2;774.6;754.6;20.0;0.0;514.3;442.3;10.0;85.5;0.0;1633.2;599.2;562.5;0.0;0.0;1576.4;0.0;1406.7;0.0;732.4;0.0;199.0;207.8
"2025-03-05";"2025-03-06 13:57:00";"2025-03-06 14:03:52";3615.1;3615.1;0.0;0.0;0.0;0.0;0.0;0.0;2628.6;164.8;150.4;2505.1;137.8;820.1;814.1;6.0;0.0;568.8;473.3;9.9;94.8;0.0;1652.4;590.1;561.8;0.0;0.0;1593.1;0.0;1412.2;0.0;741.0;0.0;209.0;221.6
"2025-03-08";"2025-03-09 13:25:00";"2025-03-09 13:30:55";3614.1;3614.1;0.0;0.0;0.0;0.0;0.0;0.0;2621.7;164.7;150.4;2503.8;137.5;804.5;804.5;0.0;0.0;566.5;474.4;9.9;91.6;0.0;1659.8;589.3;570.7;0.0;0.0;1637.9;0.0;1411.8;0.0;744.3;0.0;201.0;223.5
"2025-03-07";"2025-03-09 13:31:00";"2025-03-09 13:34:31";3606.5;3606.5;0.0;0.0;0.0;0.0;0.0;0.0;2574.2;164.8;150.2;2437.8;155.4;792.3;792.3;0.0;0.0;561.2;472.5;9.9;91.4;0.0;1649.8;598.4;549.7;0.0;0.0;1649.8;0.0;1408.8;0.0;739.8;0.0;188.0;233.9
"2025-03-06";"2025-03-09 13:34:00";"2025-03-09 13:39:01";3631.9;3631.9;0.0;0.0;0.0;0.0;0.0;0.0;2636.8;166.2;151.3;2481.5;155.4;813.4;813.4;0.0;0.0;575.0;479.0;9.9;93.3;0.0;1646.0;590.1;560.3;0.0;0.0;1629.7;0.0;1418.7;0.0;738.1;0.0;201.0;229.1
"2025-03-09";"2025-03-15 13:30:00";"2025-03-15 13:36:20";3646.5;3646.5;0.0;0.0;0.0;0.0;0.0;0.0;2648.5;166.8;151.9;2533.1;135.2;816.7;816.7;0.0;0.0;577.4;477.2;9.9;89.7;0.0;1664.8;592.7;567.5;0.0;0.0;1612.9;0.0;1424.4;0.0;746.6;0.0;198.0;235.5
"2025-03-10";"2025-03-15 13:36:00";"2025-03-15 13:41:30";3567.7;3497.7;70.0;0.0;0.0;0.0;0.0;0.0;2532.5;156.1;149.8;2489.2;129.4;815.1;815.1;0.0;0.0;574.3;476.2;9.9;85.3;0.0;1653.1;584.8;563.2;0.0;0.0;1606.1;0.0;1393.6;0.0;741.3;0.0;186.0;252.4
"2025-03-11";"2025-03-15 13:41:00";"2025-03-15 13:47:19";3595.9;3595.9;0.0;0.0;0.0;0.0;0.0;0.0;2602.3;153.0;155.1;2484.2;134.3;777.9;777.9;0.0;0.0;555.2;474.0;9.9;85.3;0.0;1648.8;587.6;566.8;0.0;0.0;1596.3;0.0;1399.2;0.0;739.4;0.0;180.0;237.3
"2025-03-12";"2025-03-15 13:47:00";"2025-03-15 13:52:51";3622.9;3622.9;0.0;0.0;0.0;0.0;0.0;0.0;2655.7;154.5;156.5;2532.0;130.7;781.4;781.4;0.0;0.0;542.1;461.7;9.9;86.7;0.0;1661.5;587.0;575.5;0.0;0.0;1611.0;0.0;1409.7;0.0;745.1;0.0;182.0;236.3
